c1,c2,c3,c4,x,y,z,tx,ty,tz
6.632477,3.213774,6.692213,3.335311,2.114486,0.4480633,-0.1334982,2.103838,0.4947128,-0.1326594
3.827202,4.880551,3.798508,4.858083,-0.5766957,1.823514,0.03662682,-0.5732691,1.962263,0.03646815
6.641387,3.646421,6.146416,2.63947,1.936609,1.070887,1.059505,1.925727,1.129615,1.05493
5.968615,2.863982,6.174299,3.271086,1.723444,1.28534,-0.4190102,1.713873,1.357784,-0.4162681
4.13169,4.061677,4.844765,4.785197,0.03606701,1.794756,-1.070816,0.03585267,1.92857,-1.066815
6.412864,3.723579,5.998109,2.952547,1.713009,0.9011728,0.8624706,1.703736,0.9586114,0.857918
2.35383,6.384426,2.953029,6.628783,-2.213561,1.458777,-0.5342579,-2.201274,1.532029,-0.5299772
4.555799,5.598339,3.821286,5.018798,-0.6652441,0.8395194,1.030054,-0.6616313,0.9021171,1.025512
4.723082,4.6638,4.630551,4.57007,0.03496933,0.8124563,0.1448832,0.03477907,0.8766788,0.1442494
3.198279,5.37524,3.615316,5.633358,-1.17326,1.534065,-0.4761715,-1.166513,1.629104,-0.4735873
2.915516,6.62953,3.590223,6.952707,-2.226722,0.4808756,-0.7363319,-2.215652,0.5260948,-0.7315782
4.753386,4.324729,5.446403,5.076603,0.2444935,0.5264233,-1.182995,0.2432125,0.5819324,-1.178103
2.876347,6.253014,2.928565,6.277205,-1.937346,1.262017,-0.05088425,-1.926676,1.331166,-0.05052006
4.371171,6.096333,3.474199,5.488916,-1.134914,0.715263,1.17733,-1.128634,0.7717148,1.172846
5.344378,3.510655,5.67765,3.999754,1.020458,1.012356,-0.6153141,1.014855,1.079673,-0.6122223
4.385036,5.186414,4.754882,5.502658,-0.4818459,0.2090796,-0.5658045,-0.4793962,0.2593727,-0.5633925
7.236832,1.565977,7.545715,2.649221,3.135826,1.57997,-0.7697716,3.119965,1.636175,-0.7610153
4.612329,4.74426,4.426138,4.563455,-0.0775795,0.9824933,0.2817154,-0.0771513,1.052357,0.2804811
2.917472,6.940758,3.211302,7.069295,-2.491272,0.4747988,-0.3022232,-2.478905,0.5186611,-0.3001361
7.844996,1.837069,7.788742,1.579669,3.654537,1.904332,0.1487236,3.635571,1.971443,0.1465781
